"session_ID","island_code","site_code","lat","long","session_year","session_date","start","end","flagged","DateTime_h","Longitude360","Latitude","tot_precip","wind_u","wind_v","wave_height","wave_dir","wave_period","tot_cloud","low_cloud","pressure","surface_pressure","sst","temp_c","dew_point","Moonup","MoonAltitude","Illu"
"2004-07-18_SBI_ESP","SBI","ESP",33.482528,-119.041599,2004,2004-07-18,2004-07-18 21:45:00,2004-07-19 02:41:00,"N",2004-07-18 22:00:00,240.958401,33.482528,0,6.55042553019306,-2.77260586700735,1.37152005123026,259.794252345448,7.010645365972,0.0165718035188379,0.0165718035188379,101288.735120092,101488.26191766,293.020677249563,293.401813564766,289.252913545078,0,-6.32523730770393,0.0288114118223628
"2004-07-18_SBI_ESP","SBI","ESP",33.482528,-119.041599,2004,2004-07-18,2004-07-18 21:45:00,2004-07-19 02:41:00,"N",2004-07-18 23:00:00,240.958401,33.482528,0,6.29358714646234,-2.44519010533957,1.26563323379219,259.688785657927,6.81742638916204,0,0,101317.057453878,101515.958826088,293.020677249563,293.45036030571,289.269509819287,0,-16.4123405783681,0.0302005510322469
"2004-07-18_SBI_ESP","SBI","ESP",33.482528,-119.041599,2004,2004-07-18,2004-07-18 21:45:00,2004-07-19 02:41:00,"N",2004-07-19 00:00:00,240.958401,33.482528,0,5.84794290348849,-2.35031029228259,1.25806699960766,259.462528063331,6.87717711767308,0.00125127798208535,0.00125127798208535,101335.672536165,101534.936337418,293.020677249563,293.422974964665,289.350120294013,0,-25.1413115050563,0.0316220067921467
"2004-07-18_SBI_ESP","SBI","ESP",33.482528,-119.041599,2004,2004-07-18,2004-07-18 21:45:00,2004-07-19 02:41:00,"N",2004-07-19 01:00:00,240.958401,33.482528,0,5.43257001315363,-2.38697571156563,1.24969154251569,259.284947401437,6.91795453341103,0.0221872949506355,0.0221872949506355,101292.694155998,101491.33935193,293.020677249563,293.337084576842,289.47893899382,0,-31.8704256505721,0.0330757320458089
"2004-07-18_SBI_ESP","SBI","ESP",33.482528,-119.041599,2004,2004-07-18,2004-07-18 21:45:00,2004-07-19 02:41:00,"N",2004-07-19 02:00:00,240.958401,33.482528,0,5.19289579844501,-2.60825473320358,1.2448665509301,259.436386747621,6.9368108713828,0.0168464742953932,0.0168464742953932,101283.481783987,101482.876407688,293.020677249563,293.215717724485,289.633047254326,0,-35.830725574772,0.0345616779083923
"2004-07-18_SBI_ESP","SBI","ESP",33.482528,-119.041599,2004,2004-07-18,2004-07-18 21:45:00,2004-07-19 02:41:00,"N",2004-07-19 03:00:00,240.958401,33.482528,0,5.55115881730634,-2.99195512973567,1.25124929661251,260.555054775085,6.91379023048426,0.39508339309966,0.0102848946332382,101264.143416294,101463.12953779,293.020677249563,292.424032410645,289.802961490269,0,-36.394770029549,0.0360797937667945
"2004-07-19_SBI_ESP","SBI","ESP",33.482528,-119.041599,2004,2004-07-19,2004-07-19 21:30:00,2004-07-20 02:30:00,"N",2004-07-19 21:00:00,240.958401,33.482528,0,8.52617742253716,-3.12382198856062,1.59005069738351,277.27197545948,6.33871871226589,0.0379350861398075,0.0379350861398075,101213.703776151,101412.608325195,292.841798493092,292.462620845754,289.678094284321,1,11.2101974029558,0.0688387503943302
"2004-07-19_SBI_ESP","SBI","ESP",33.482528,-119.041599,2004,2004-07-19,2004-07-19 21:30:00,2004-07-20 02:30:00,"N",2004-07-19 22:00:00,240.958401,33.482528,0,8.21659822853853,-3.13926005983768,1.60087405377047,277.591079796081,6.39276107047282,0.0300001525948759,0.0300001525948759,101247.431716654,101447.485913586,292.841798493092,292.485649427996,289.586419626789,0,-0.53508910397215,0.0709561544816558
"2004-07-19_SBI_ESP","SBI","ESP",33.482528,-119.041599,2004,2004-07-19,2004-07-19 21:30:00,2004-07-20 02:30:00,"N",2004-07-19 23:00:00,240.958401,33.482528,0,7.66141537962364,-3.02765566956389,1.59596813989414,277.709166429118,6.46268860669814,0.0286878366624449,0.0286878366624449,101265.856460676,101465.181160637,292.841798493092,292.465732816327,289.581677834158,0,-11.7097739246418,0.0731043510100443
"2004-07-19_SBI_ESP","SBI","ESP",33.482528,-119.041599,2004,2004-07-19,2004-07-19 21:30:00,2004-07-20 02:30:00,"N",2004-07-20 00:00:00,240.958401,33.482528,4.76305988982321e-07,6.82380393134508,-2.76263544597425,1.56988081641565,277.426119079703,6.55713406127882,0.0459310576350846,0.0459310576350846,101245.109589825,101444.921385027,292.841798493092,292.417808469498,289.612499486259,0,-21.9689543950331,0.0752832531818141
"2004-07-19_SBI_ESP","SBI","ESP",33.482528,-119.041599,2004,2004-07-19,2004-07-19 21:30:00,2004-07-20 02:30:00,"N",2004-07-20 01:00:00,240.958401,33.482528,4.76305988982321e-07,5.90630107816364,-2.38954872344514,1.52920725003062,276.808643174132,6.66804956788446,0.0259106099217188,0.0259106099217188,101233.232482108,101433.381006516,292.841798493092,292.392912704912,289.694690558529,0,-30.7885207594883,0.0774927725103916
"2004-07-19_SBI_ESP","SBI","ESP",33.482528,-119.041599,2004,2004-07-19,2004-07-19 21:30:00,2004-07-20 02:30:00,"N",2004-07-20 02:00:00,240.958401,33.482528,0,5.42913717934921,-2.11391482585251,1.48589359391008,276.123560417586,6.77484756148386,0.0740695527444188,0.0740695527444188,101206.014110257,101405.427645232,292.841798493092,292.353701875689,289.812445075531,0,-37.4058387944685,0.0797328187420421
"2004-07-19_SBI_ESP","SBI","ESP",33.482528,-119.041599,2004,2004-07-19,2004-07-19 21:30:00,2004-07-20 02:30:00,"N",2004-07-20 03:00:00,240.958401,33.482528,0,4.99722427159305,-1.76044731890468,1.44724308479364,275.451999031235,6.86091762029048,0.0100102238566829,0.0100102238566829,101212.14300238,101411.838966628,292.841798493092,291.996447653878,289.714448027825,0,-40.9010945458992,0.0820033000077713
"2004-07-21_SCI_SR","SCI","SR",34.047666,-119.547674,2004,2004-07-21,2004-07-21 21:30:00,2004-07-22 02:50:00,"N",2004-07-21 21:00:00,240.452326,34.047666,0,6.92117158107045,-0.329209460926636,1.03594138068813,275.630120547937,5.58379141853964,0.364228709199945,0.364228709199945,101160.561332649,101259.249517419,291.361419234249,290.347725644159,288.628577515336,1,23.494190828089,0.203372552360982
"2004-07-21_SCI_SR","SCI","SR",34.047666,-119.547674,2004,2004-07-21,2004-07-21 21:30:00,2004-07-22 02:50:00,"N",2004-07-21 22:00:00,240.452326,34.047666,0,6.51640926794926,0.0101064806838878,1.02532033002802,275.714493897954,5.65212341847505,0.314665893519296,0.314665893519296,101204.49140414,101303.359408619,291.361419234249,290.248764979929,288.648334984631,1,11.346011705066,0.206840109916958
"2004-07-21_SCI_SR","SCI","SR",34.047666,-119.547674,2004,2004-07-21,2004-07-21 21:30:00,2004-07-22 02:50:00,"N",2004-07-21 23:00:00,240.452326,34.047666,0,5.94687093221588,0.220771828318858,0.993250826206313,275.664735255636,5.69897884488926,0.605069201776204,0.605069201776204,101218.766773992,101317.464315688,291.361419234249,290.186525568464,288.63885139937,0,-0.828853408176095,0.210332301009779
"2004-07-21_SCI_SR","SCI","SR",34.047666,-119.547674,2004,2004-07-21,2004-07-21 21:30:00,2004-07-22 02:50:00,"N",2004-07-22 00:00:00,240.452326,34.047666,2.38152994491139e-06,5.46596212379663,0.429829043529134,0.973647401273663,275.523031295993,5.79263354981306,0.717897852990097,0.717897852990097,101214.236723292,101313.104617139,291.361419234249,290.109348698246,288.592223771832,0,-12.797844713329,0.213848949815181
"2004-07-21_SCI_SR","SCI","SR",34.047666,-119.547674,2004,2004-07-21,2004-07-21 21:30:00,2004-07-22 02:50:00,"N",2004-07-22 01:00:00,240.452326,34.047666,2.38152994491139e-06,5.01875750182078,0.316294894345707,0.952635928482073,275.360774853653,5.90007256532365,0.80286267987121,0.80286267987121,101217.815082668,101316.438504265,291.361419234249,290.02159112808,288.54796704061,0,-24.2822309835748,0.217389878281088
"2004-07-21_SCI_SR","SCI","SR",34.047666,-119.547674,2004,2004-07-21,2004-07-21 21:30:00,2004-07-22 02:50:00,"N",2004-07-22 02:00:00,240.452326,34.047666,3.81044791185835e-06,4.68608469859241,0.206298636496608,0.931806530844655,275.161740284383,6.01085238115977,0.658630003204492,0.658630003204492,101189.683087147,101288.998048693,291.361419234249,289.920140887392,288.492646126582,0,-34.8589429903136,0.220954905980387
"2004-07-21_SCI_SR","SCI","SR",34.047666,-119.547674,2004,2004-07-21,2004-07-21 21:30:00,2004-07-22 02:50:00,"N",2004-07-22 03:00:00,240.452326,34.047666,2.38152994491139e-06,3.63501340283898,-0.110825077653133,0.908343112643533,274.789632176617,6.14125588966428,0.978972426105931,0.978972426105931,101230.872287626,101331.569222758,291.361419234249,289.133434726469,287.907825035431,0,-43.8130434043295,0.224543850324478
"2004-07-22_SCI_SR","SCI","SR",34.047666,-119.547674,2004,2004-07-22,2004-07-22 21:30:00,2004-07-23 03:05:00,"N",2004-07-22 21:00:00,240.452326,34.047666,4.76305988982321e-07,6.70396682399077,0.11045394398482,0.996770945853662,275.852952728751,5.79976433370114,0.113591625593213,0.113591625593213,101086.367477073,101184.878189233,291.30770713068,289.867237387646,288.215251257671,1,28.3052508026822,0.293012090093316
"2004-07-22_SCI_SR","SCI","SR",34.047666,-119.547674,2004,2004-07-22,2004-07-22 21:30:00,2004-07-23 03:05:00,"N",2004-07-22 22:00:00,240.452326,34.047666,4.76305988982321e-07,6.22586669777513,0.172206229093086,0.9956542182414,276.257512124984,5.86756292854255,0.233271786733401,0.233271786733401,101126.681121534,101225.654193307,291.30770713068,289.788193335085,288.213670660127,1,16.6026961951288,0.297017532964871
"2004-07-22_SCI_SR","SCI","SR",34.047666,-119.547674,2004,2004-07-22,2004-07-22 21:30:00,2004-07-23 03:05:00,"N",2004-07-22 23:00:00,240.452326,34.047666,4.76305988982321e-07,5.80113153342822,0.149049122177487,0.985178827704634,276.512795594266,5.96234059155896,0.2615628767186,0.2615628767186,101138.558229251,101238.220383242,291.30770713068,289.666204088613,288.194703489603,1,4.51781020527598,0.301042721414339
"2004-07-22_SCI_SR","SCI","SR",34.047666,-119.547674,2004,2004-07-22,2004-07-22 21:30:00,2004-07-23 03:05:00,"N",2004-07-23 00:00:00,240.452326,34.047666,6.66828384575206e-06,5.30992422359571,0.170598096668392,0.968537158613201,276.553900559658,6.07053760378207,0.41015976683503,0.41015976683503,101118.001696664,101217.191249065,291.30770713068,289.513717530523,288.197074385919,0,-7.67640442010001,0.305087418924238
"2004-07-22_SCI_SR","SCI","SR",34.047666,-119.547674,2004,2004-07-22,2004-07-22 21:30:00,2004-07-23 03:05:00,"N",2004-07-23 01:00:00,240.452326,34.047666,9.52611977964642e-07,4.84555543259776,0.087618463554159,0.950147568041705,276.421931986555,6.17898728157602,0.389589977568553,0.389589977568553,101089.18448339,101188.212076358,291.30770713068,289.383014766445,288.117254209964,0,-19.7440147785974,0.309151386110027
"2004-07-22_SCI_SR","SCI","SR",34.047666,-119.547674,2004,2004-07-22,2004-07-22 21:30:00,2004-07-23 03:05:00,"N",2004-07-23 02:00:00,240.452326,34.047666,1.42891796694696e-06,4.54814719481479,-0.106322306863989,0.932292064589117,276.238041351904,6.27935166110317,0.247646224039797,0.247646224039797,101096.798013978,101196.162114889,291.30770713068,289.310817049145,288.034272838923,0,-31.398552176895,0.313234380554126
"2004-07-22_SCI_SR","SCI","SR",34.047666,-119.547674,2004,2004-07-22,2004-07-22 21:30:00,2004-07-23 03:05:00,"N",2004-07-23 03:00:00,240.452326,34.047666,2.38152994491139e-06,3.25116016834471,-0.235616153809421,0.915346936907396,276.074703199948,6.38204617867248,0.998199380464804,0.998199380464804,101114.118796065,101214.113814796,291.30770713068,289.112273326571,287.902292944028,0,-42.1815787657528,0.317336157046907
