"session_ID","island_code","site_code","lat","long","start","end","tot_precip","wind_u","wind_v","wave_height","wave_dir","wave_period","tot_cloud","low_cloud","pressure","surface_pressure","sst","temp_c","dew_point","Moonup","MoonAltitude","Illu"
"2005-08-06_SMI_PI","SMI","PI",34.056323,-120.332024,2005-08-06 21:00:00,2005-08-07 01:45:00,0,4.62711220815398,-2.97447720077203,1.03182896128877,286.83816454888,7.72043179423188,0.0193719194909435,0.0193719194909435,1012.58406876593,1012.01972284956,16.0483973492184,288.715579312438,14.3870901765827,0.0413116548459352,-23.4966253801113,0.0413116548459352
"2005-08-07_SMI_PI","SMI","PI",34.056323,-120.332024,2005-08-07 21:00:00,2005-08-08 01:45:00,2.37967206535358e-06,4.65462625040467,-2.95856449802301,1.02718447061966,294.582546165152,6.94234916501997,0.925949521615064,0.925949521615064,1012.70141871271,1012.1298791989,16.0881964980013,288.133443865024,14.5102961841766,0.0877926675809906,-21.0515390927175,0.0877926675809906
"2005-08-09_SCI_SR","SCI","SR",34.047666,-119.547674,2005-08-09 21:00:00,2005-08-10 02:02:00,0,2.1615983481817,0.835295015572735,0.538315190216296,263.042570819225,6.49369108193167,0.204862980701108,0.0912887945222799,1014.73480524125,1015.7270333022,19.19953801951,291.165556439599,16.2923134805562,0.228166005779268,-19.830498297808,0.228166005779268
"2005-08-10_SCI_SR","SCI","SR",34.047666,-119.547674,2005-08-10 20:56:00,2005-08-11 01:49:00,0,3.73095714850223,0.329936931531133,0.553926967596591,262.495860071068,5.98844362462801,0.0507486958587931,0.0374555022442346,1014.4845186708,1015.47797900077,19.2392476817301,290.769593241668,15.539899991047,0.313118448244502,-3.70166488140693,0.313118448244502
"2006-04-29_SCI_SR","SCI","SR",34.047666,-119.547674,2006-04-29 21:00:00,2006-04-30 02:01:00,1.31977360651057e-07,4.25975170015876,0.0288288478498356,0.866730320423265,263.892295323824,7.81183514024789,0.247153560583436,0.247153560583436,1015.3292901191,1016.34371346306,15.0597281118446,286.599599126789,11.9293692332155,0.078443487799569,-11.4399934703534,0.078443487799569
"2006-04-30_SCI_SR","SCI","SR",34.047666,-119.547674,2006-04-30 21:00:00,2006-05-01 02:00:00,8.13860390676789e-07,1.57677612146355,2.12143431793085,0.924192457629089,271.087456920587,8.9484294491176,0.659253098947604,0.55454249512968,1012.47331346421,1013.47641591355,15.1089716282115,286.709814434994,12.7736893316449,0.144482811237443,0.867102294725185,0.144482811237443
"2006-06-02_SCI_SR","SCI","SR",34.047666,-119.547674,2006-06-02 22:30:00,2006-06-03 03:00:00,1.75969814200996e-07,4.87595210252119,-3.15301670587509,1.38429871401449,280.77857063902,6.81235295395357,0.0671213993967416,0.0671213993967416,1011.88511596257,1012.84309776181,16.5749989769885,291.88481700283,14.7159600731245,0.438972907138291,9.71209853950001,0.438972907138291
"2006-06-03_SCI_SR","SCI","SR",34.047666,-119.547674,2006-06-03 22:30:00,2006-06-04 03:00:00,8.67361737988404e-19,2.61974408597342,-2.20262453393181,1.40468829661907,281.688506035381,6.97381877510616,0.0412972599046791,0.00331639530211243,1008.16486229902,1009.1139386788,16.7502691757218,292.540728335467,14.2612398872583,0.533579064501558,14.306157958152,0.533579064501558
"2006-06-28_SCI_SR","SCI","SR",34.047666,-119.547674,2006-06-28 21:30:00,2006-06-29 02:00:00,8.67361737988404e-19,5.79596210807053,0.506972698934468,0.922876636657375,266.73609489344,6.39280610308862,0.0210886118444143,0.0209411034644123,1013.40249502477,1014.37815462248,16.1252502702499,289.458390088866,14.1872058884494,0.126572971554009,-6.0346081380121,0.126572971554009
"2006-06-29_SCI_SR","SCI","SR",34.047666,-119.547674,2006-06-29 21:30:00,2006-06-29 23:15:00,8.67361737988404e-19,8.11335522752362,-1.0979627819072,1.2108405579937,278.394516431328,5.64822554106773,0.0540872537500191,0.0057833457952482,1013.05533797858,1014.01861686336,16.0988908913158,291.235526651708,13.7738493950995,0.194403429338543,9.65360455416384,0.194403429338543
"2006-07-26_SCI_SR","SCI","SR",34.047666,-119.547674,2006-07-26 21:00:00,2006-07-27 02:03:00,7.54156346580655e-08,2.16575515651173,0.654524452159595,0.748927425664775,242.235828100785,8.76689402566422,0.320569135288437,0.0493099441720747,1010.67858670305,1011.6551132145,21.6976033057375,293.477108786675,19.4318016060213,0.0414970372305786,-24.0664578571797,0.0414970372305786
"2006-07-27_SCI_SR","SCI","SR",34.047666,-119.547674,2006-07-27 21:00:00,2006-07-28 02:00:00,2.63954721301061e-07,2.06525776435121,1.91603327545731,0.706772790652802,233.525716030127,8.63925068169583,0.172991724271232,0.126577449529245,1013.86799705555,1014.85668072765,21.9497878116591,293.451384645382,18.8555542906168,0.0870499163652832,-18.5819888096765,0.0870499163652832
"2007-06-18_SMI_PI","SMI","PI",34.056323,-120.332024,2007-06-18 21:30:00,2007-06-19 01:30:00,9.3825343099041e-07,2.7928312673202,-0.768458253946246,1.37554513250738,290.42487712146,9.23299304861525,0.490607785390567,0.490607785390567,1013.03893717669,1012.46245289587,13.9898883243939,285.846341414414,11.7701462881923,0.197773132261797,1.18481197840131,0.197773132261797
"2009-04-23_SBI_ESP","SBI","ESP",33.482528,-119.041599,2009-04-23 21:44:00,2009-04-24 01:00:00,8.30810800904833e-06,3.64843145883928,-1.027152324413,1.08559868955773,219.755748344625,10.9386660225402,1,0.977104664825355,1015.31864688401,1017.36423325843,14.7080036573694,285.682605086458,9.63545726979684,0.0101753555389217,-37.4800111279088,0.0101753555389217
